auc	precision	recall	fscore_pos	fscore_tot
0.985119047619	1.0	0.75	0.86	0.92
0.810606060606	0.71	0.83	0.77	0.87
0.955	0.86	0.6	0.71	0.825
0.866071428571	0.25	0.12	0.17	0.53
0.839285714286	0.8	0.5	0.62	0.78
0.809523809524	0.71	0.62	0.67	0.805
0.90625	0.0	0.0	0.0	0.475
0.982222222222	0.71	1.0	0.83	0.905
0.957446808511	1.0	0.33	0.5	0.74
0.982142857143	1.0	0.75	0.86	0.92
0.79347826087	0.0	0.0	0.0	0.46
0.963455149502	1.0	0.71	0.83	0.905
0.973333333333	0.6	0.6	0.6	0.78
0.837209302326	0.67	0.57	0.62	0.78
1.0	1.0	0.83	0.91	0.95
0.955357142857	0.8	0.5	0.62	0.78
0.847176079734	0.6	0.43	0.5	0.715
0.935606060606	0.5	0.33	0.4	0.665
0.948717948718	0.89	0.73	0.8	0.875
0.891598915989	0.4	0.22	0.29	0.585
0.863787375415	1.0	0.57	0.73	0.85
0.970099667774	0.8	0.57	0.67	0.81
0.951111111111	0.33	0.2	0.25	0.59
0.988095238095	0.86	0.75	0.8	0.88
0.946666666667	0.6	0.6	0.6	0.78
0.806818181818	0.6	0.5	0.55	0.745
0.9175	0.5	0.2	0.29	0.585
0.884444444444	0.25	0.2	0.22	0.57
0.900332225914	0.4	0.29	0.33	0.62
0.91369047619	0.5	0.38	0.43	0.67
0.988636363636	1.0	0.5	0.67	0.82
0.960132890365	0.75	0.43	0.55	0.745
0.945652173913	0.6	0.75	0.67	0.82
0.9775	1.0	0.5	0.67	0.805
0.9575	0.78	0.7	0.74	0.84
0.969696969697	1.0	0.67	0.8	0.89
0.937669376694	1.0	0.44	0.62	0.78
0.977272727273	0.8	0.67	0.73	0.85
0.960132890365	0.71	0.71	0.71	0.83
0.988095238095	1.0	0.25	0.4	0.665
0.963455149502	1.0	0.71	0.83	0.905
0.945652173913	0.5	0.5	0.5	0.73
0.76	0.5	0.2	0.29	0.62
0.973333333333	0.8	0.8	0.8	0.89
0.967391304348	0.6	0.75	0.67	0.82
0.958333333333	1.0	0.62	0.77	0.87
0.955357142857	0.71	0.62	0.67	0.805
0.940476190476	0.88	0.5	0.64	0.77
0.78073089701	0.5	0.29	0.36	0.64
0.937777777778	0.67	0.4	0.5	0.73
0.977272727273	0.67	0.67	0.67	0.81
0.886524822695	0.2	0.33	0.25	0.59
0.956639566396	0.8	0.44	0.57	0.75
0.837209302326	0.75	0.43	0.55	0.745
0.929347826087	0.6	0.75	0.67	0.82
0.984848484848	0.75	0.5	0.6	0.78
0.886904761905	0.75	0.38	0.5	0.715
0.942222222222	1.0	0.4	0.57	0.77
0.907738095238	0.57	0.5	0.53	0.725
0.960372960373	0.86	0.55	0.67	0.8
0.768888888889	0.6	0.6	0.6	0.78
0.913621262458	0.5	0.29	0.36	0.64
0.869565217391	0.17	0.25	0.2	0.555
0.956810631229	0.8	0.57	0.67	0.81
0.928888888889	0.4	0.4	0.4	0.665
0.96	1.0	0.8	0.89	0.94
0.923588039867	0.75	0.43	0.55	0.745
0.837209302326	1.0	0.14	0.25	0.59
0.97342192691	0.83	0.71	0.77	0.87
0.787878787879	0.5	0.33	0.4	0.665
0.96130952381	0.83	0.62	0.71	0.83
0.964285714286	0.75	0.38	0.5	0.715
0.915555555556	1.0	0.2	0.33	0.645
0.986842105263	0.85	0.92	0.88	0.92
0.84	0.33	0.2	0.25	0.59
0.929539295393	1.0	0.44	0.62	0.78
0.964285714286	1.0	0.25	0.4	0.665
0.946386946387	0.88	0.64	0.74	0.84
0.89972899729	0.6	0.33	0.43	0.67
0.981060606061	0.71	0.83	0.77	0.87
0.964444444444	1.0	0.6	0.75	0.865
0.88344988345	1.0	0.36	0.53	0.725
0.919642857143	0.71	0.62	0.67	0.805
0.954545454545	0.83	0.83	0.83	0.905
0.960132890365	0.75	0.43	0.55	0.745
0.906976744186	1.0	0.29	0.44	0.695
0.897777777778	0.4	0.4	0.4	0.665
0.900332225914	0.57	0.57	0.57	0.75
0.837209302326	0.62	0.71	0.67	0.805
0.900709219858	0.33	0.33	0.33	0.645
0.916666666667	0.5	0.33	0.4	0.665
0.960132890365	1.0	0.57	0.73	0.85
0.880758807588	0.67	0.44	0.53	0.725
0.907608695652	0.33	0.75	0.46	0.69
0.943521594684	0.67	0.57	0.62	0.78
0.972826086957	0.67	0.5	0.57	0.77
0.926910299003	0.75	0.43	0.55	0.745
0.92	0.4	0.4	0.4	0.665
0.915555555556	0.6	0.6	0.6	0.78
0.946666666667	1.0	0.2	0.33	0.645
0.975051975052	0.89	0.62	0.73	0.825
0.813953488372	0.5	0.29	0.36	0.64
0.8675	0.75	0.6	0.67	0.8
0.943262411348	0.4	0.67	0.5	0.73
0.93023255814	1.0	0.57	0.73	0.85
0.960132890365	1.0	0.71	0.83	0.905
0.950166112957	0.8	0.57	0.67	0.81
0.961956521739	0.5	0.75	0.6	0.78
0.924444444444	0.67	0.4	0.5	0.73
0.973484848485	0.67	0.67	0.67	0.81
0.921985815603	0.29	0.67	0.4	0.665
0.966777408638	1.0	0.43	0.6	0.78
0.974358974359	0.9	0.82	0.86	0.91
0.923913043478	0.4	0.5	0.44	0.695
0.900332225914	0.67	0.29	0.4	0.665
0.989583333333	1.0	0.5	0.67	0.83
0.848484848485	0.67	0.67	0.67	0.81
0.937777777778	0.5	0.6	0.55	0.745
0.8575	0.75	0.3	0.43	0.67
0.840531561462	0.75	0.43	0.55	0.745
0.842818428184	0.83	0.56	0.67	0.805
0.983388704319	0.75	0.86	0.8	0.88
0.928888888889	0.5	0.6	0.55	0.745
0.888157894737	0.56	0.42	0.48	0.67
0.983695652174	1.0	0.25	0.4	0.685
0.896739130435	0.25	0.25	0.25	0.59
0.840909090909	1.0	0.33	0.5	0.73
0.965034965035	0.78	0.64	0.7	0.81
0.823920265781	0.75	0.43	0.55	0.745
0.922619047619	0.4	0.25	0.31	0.605
0.924242424242	1.0	0.17	0.29	0.62
0.771739130435	0.5	0.25	0.33	0.645
0.951086956522	0.6	0.75	0.67	0.82
0.891304347826	0.33	0.25	0.29	0.62
0.913043478261	0.6	0.75	0.67	0.82
0.860465116279	1.0	0.57	0.73	0.85
0.9425	1.0	0.6	0.75	0.85
0.964444444444	0.67	0.8	0.73	0.85
0.943181818182	1.0	0.33	0.5	0.73
0.958333333333	0.33	0.5	0.4	0.685
0.925	0.75	0.6	0.67	0.8
0.893333333333	0.5	0.2	0.29	0.62
0.89972899729	0.75	0.33	0.46	0.69
1.0	0.4	1.0	0.57	0.77
0.772357723577	0.83	0.56	0.67	0.805
0.760797342193	0.5	0.29	0.36	0.64
0.935606060606	0.57	0.67	0.62	0.78
0.8725	1.0	0.2	0.33	0.62
0.939393939394	1.0	0.18	0.31	0.605
0.954545454545	0.67	0.33	0.44	0.695
0.873754152824	0.67	0.29	0.4	0.665
0.844696969697	0.4	0.33	0.36	0.64
0.929347826087	0.0	0.0	0.0	0.46
0.955357142857	0.33	0.12	0.18	0.54
0.885869565217	0.0	0.0	0.0	0.47
0.97342192691	0.71	0.71	0.71	0.83
0.964444444444	0.67	0.4	0.5	0.73
0.926910299003	0.8	0.57	0.67	0.81
0.848214285714	1.0	0.62	0.77	0.87
0.885654885655	1.0	0.54	0.7	0.81
0.866071428571	0.33	0.25	0.29	0.585
0.972826086957	1.0	0.5	0.67	0.825
0.815602836879	0.2	0.33	0.25	0.59
0.980066445183	0.8	0.57	0.67	0.81
0.986666666667	1.0	0.8	0.89	0.94
0.954545454545	0.67	0.67	0.67	0.81
0.867424242424	0.33	0.17	0.22	0.57
0.979591836735	0.0	0.0	0.0	0.495
0.951219512195	0.86	0.67	0.75	0.85
0.902097902098	1.0	0.64	0.78	0.865
0.972899728997	0.67	0.44	0.53	0.725
0.895833333333	0.33	0.5	0.4	0.685
0.948509485095	0.71	0.56	0.63	0.78
0.866071428571	0.67	0.75	0.71	0.825
0.944055944056	1.0	0.27	0.43	0.67
0.931547619048	0.62	0.62	0.62	0.775
0.96875	0.33	0.5	0.4	0.685
0.852272727273	1.0	0.33	0.5	0.73
1.0	1.0	0.67	0.8	0.89
0.981060606061	1.0	0.5	0.67	0.82
0.906976744186	0.5	0.29	0.36	0.64
0.962121212121	0.57	0.67	0.62	0.78
0.8225	1.0	0.3	0.46	0.69
0.860119047619	0.71	0.62	0.67	0.805
0.940199335548	1.0	0.43	0.6	0.78
0.854166666667	1.0	0.62	0.77	0.87
0.893333333333	0.5	0.4	0.44	0.695
0.794642857143	0.5	0.25	0.33	0.62
0.920454545455	1.0	0.33	0.5	0.73
0.953488372093	0.83	0.71	0.77	0.87
0.866071428571	0.5	0.62	0.56	0.73
0.996212121212	1.0	0.33	0.5	0.73
0.891304347826	1.0	0.5	0.67	0.825
0.900332225914	1.0	0.57	0.73	0.85
0.955	0.83	0.5	0.62	0.775
0.936877076412	0.5	0.57	0.53	0.725
0.857142857143	0.83	0.62	0.71	0.83
0.666666666667	0.25	0.33	0.29	0.62
0.976744186047	0.8	0.57	0.67	0.81
0.973333333333	1.0	0.6	0.75	0.865
0.915	0.75	0.6	0.67	0.8
0.989130434783	1.0	0.75	0.86	0.925
1.0	1.0	0.88	0.93	0.96
0.968888888889	0.5	0.4	0.44	0.695
0.967479674797	0.8	0.44	0.57	0.75
1.0	1.0	0.75	0.86	0.92
0.977272727273	0.6	0.5	0.55	0.745
0.9325	0.71	0.5	0.59	0.755
0.863787375415	1.0	0.57	0.73	0.85
0.866071428571	0.75	0.75	0.75	0.85
0.937669376694	1.0	0.33	0.5	0.715
0.873754152824	1.0	0.71	0.83	0.905
0.878787878788	1.0	0.33	0.5	0.73
0.946843853821	0.67	0.57	0.62	0.78
0.978723404255	0.67	0.67	0.67	0.825
0.896739130435	0.0	0.0	0.0	0.47
0.950757575758	0.75	0.5	0.6	0.78
0.780487804878	0.33	0.22	0.27	0.57
0.955555555556	0.5	0.4	0.44	0.695
0.958333333333	0.0	0.0	0.0	0.48
0.967391304348	0.75	0.75	0.75	0.865
0.981060606061	1.0	0.5	0.67	0.82
0.8975	1.0	0.4	0.57	0.75
0.986666666667	0.67	0.8	0.73	0.85
0.915989159892	0.8	0.44	0.57	0.75
0.991869918699	0.88	0.78	0.82	0.89
0.893687707641	1.0	0.29	0.44	0.695
0.951219512195	0.86	0.67	0.75	0.85
0.966777408638	0.71	0.71	0.71	0.83
0.925595238095	0.6	0.38	0.46	0.69
0.97342192691	0.5	0.14	0.22	0.57
0.90675990676	0.88	0.64	0.74	0.84
0.981060606061	1.0	0.67	0.8	0.89
0.912878787879	0.6	0.5	0.55	0.745
0.964444444444	0.6	0.6	0.6	0.78
0.950354609929	0.5	0.33	0.4	0.685
0.942222222222	0.5	0.4	0.44	0.695
0.994565217391	1.0	0.75	0.86	0.925
0.958333333333	0.5	0.17	0.25	0.59
0.964444444444	0.57	0.8	0.67	0.81
0.92	0.5	0.4	0.44	0.695
0.955	0.75	0.6	0.67	0.8
0.97668997669	0.86	0.55	0.67	0.8
0.923913043478	0.75	0.75	0.75	0.865
0.92803030303	1.0	0.17	0.29	0.62
0.901785714286	0.57	0.5	0.53	0.725
0.973214285714	0.83	0.62	0.71	0.83
0.945945945946	0.86	0.46	0.6	0.75
0.945175438596	0.91	0.83	0.87	0.915
0.95652173913	0.5	0.25	0.33	0.645
0.973484848485	1.0	0.5	0.67	0.82
0.782222222222	0.75	0.6	0.67	0.82
0.924119241192	0.5	0.11	0.18	0.54
0.923588039867	0.6	0.43	0.5	0.715
0.916943521595	0.6	0.43	0.5	0.715
0.723214285714	0.8	0.5	0.62	0.78
0.956810631229	1.0	0.43	0.6	0.78
0.910714285714	0.71	0.62	0.67	0.805
0.949404761905	0.7	0.88	0.78	0.865
0.972826086957	0.75	0.75	0.75	0.865
0.951219512195	0.75	0.33	0.46	0.69
0.943181818182	0.83	0.83	0.83	0.905
0.955357142857	0.67	0.75	0.71	0.825
0.992907801418	0.6	1.0	0.75	0.865
0.949404761905	1.0	0.25	0.4	0.665
0.910714285714	0.5	0.5	0.5	0.7
0.760869565217	0.67	0.5	0.57	0.77
0.945	1.0	0.5	0.67	0.805
0.970099667774	0.8	0.57	0.67	0.81
0.976744186047	0.71	0.71	0.71	0.83
0.953929539295	0.6	0.33	0.43	0.67
0.977272727273	0.71	0.83	0.77	0.87
0.943452380952	0.62	0.62	0.62	0.775
0.982222222222	0.75	0.6	0.67	0.82
0.794037940379	0.8	0.44	0.57	0.75
0.925	0.67	0.2	0.31	0.605
0.94696969697	0.57	0.67	0.62	0.78
0.936403508772	0.89	0.67	0.76	0.85
0.794019933555	0.5	0.57	0.53	0.725
0.875	0.75	0.3	0.43	0.67
0.83	0.38	0.3	0.33	0.59
0.76	1.0	0.2	0.33	0.645
0.955555555556	0.0	0.0	0.0	0.47
0.84	0.5	0.2	0.29	0.62
0.973333333333	0.67	0.4	0.5	0.73
0.934523809524	0.67	0.5	0.57	0.75
0.830564784053	0.83	0.71	0.77	0.87
0.940217391304	0.5	0.5	0.5	0.73
0.950354609929	0.67	0.67	0.67	0.825
0.985815602837	0.6	1.0	0.75	0.865
0.871212121212	1.0	0.33	0.5	0.73
0.885780885781	0.86	0.55	0.67	0.8
0.609929078014	0.5	0.33	0.4	0.685
0.850877192982	0.83	0.42	0.56	0.73
0.7375	0.38	0.3	0.33	0.59
0.928888888889	0.5	0.6	0.55	0.745
0.963455149502	0.75	0.43	0.55	0.745
0.933554817276	0.6	0.43	0.5	0.715
0.973333333333	1.0	0.2	0.33	0.645
0.965909090909	0.75	0.5	0.6	0.78
0.989130434783	0.75	0.75	0.75	0.865
0.936170212766	0.33	0.33	0.33	0.645
0.943521594684	0.5	0.29	0.36	0.64
0.976744186047	0.67	0.29	0.4	0.665
0.905303030303	0.67	0.67	0.67	0.81
0.808888888889	0.57	0.8	0.67	0.81
0.92803030303	0.0	0.0	0.0	0.46
0.795454545455	0.25	0.17	0.2	0.555
0.872628726287	0.5	0.33	0.4	0.645
0.92	0.5	0.4	0.44	0.695
0.928571428571	1.0	0.38	0.55	0.745
0.946843853821	0.57	0.57	0.57	0.75
0.940199335548	0.67	0.86	0.75	0.85
0.973333333333	1.0	0.2	0.33	0.645
0.986666666667	1.0	0.6	0.75	0.865
0.90365448505	0.6	0.43	0.5	0.715
0.973333333333	0.5	0.2	0.29	0.62
0.955	0.75	0.6	0.67	0.8
1.0	1.0	1.0	1.0	1.0
0.715555555556	0.0	0.0	0.0	0.47
0.97619047619	0.67	0.25	0.36	0.64
0.720930232558	0.5	0.43	0.46	0.69
0.906976744186	0.6	0.43	0.5	0.715
0.970099667774	1.0	0.29	0.44	0.695
0.980066445183	0.83	0.71	0.77	0.87
0.840531561462	1.0	0.14	0.25	0.59
0.9425	0.8	0.4	0.53	0.725
0.96130952381	1.0	0.12	0.22	0.57
0.981029810298	0.86	0.67	0.75	0.85
0.92803030303	0.6	0.5	0.55	0.745
0.803571428571	0.5	0.38	0.43	0.67
0.964769647696	0.75	0.33	0.46	0.69
0.863787375415	1.0	0.43	0.6	0.78
0.981060606061	0.86	1.0	0.92	0.955
0.979591836735	0.5	1.0	0.67	0.83
0.888888888889	1.0	0.44	0.62	0.78
0.927083333333	0.33	0.5	0.4	0.685
0.940789473684	0.83	0.42	0.56	0.73
0.961956521739	1.0	0.5	0.67	0.825
0.909090909091	0.5	0.5	0.5	0.715
0.906976744186	0.6	0.43	0.5	0.715
0.921409214092	1.0	0.44	0.62	0.78
0.815476190476	0.43	0.38	0.4	0.645
0.905	0.56	0.5	0.53	0.71
0.961956521739	0.67	0.5	0.57	0.77
0.78073089701	0.5	0.29	0.36	0.64
0.920454545455	0.5	0.33	0.4	0.665
0.978723404255	0.4	0.67	0.5	0.73
0.965909090909	1.0	0.5	0.67	0.82
0.86013986014	0.67	0.55	0.6	0.75
0.791666666667	0.67	0.5	0.57	0.73
0.8073089701	0.75	0.43	0.55	0.745
0.925595238095	0.5	0.38	0.43	0.67
0.791111111111	0.67	0.4	0.5	0.73
0.978723404255	0.67	0.67	0.67	0.825
0.940379403794	0.6	0.33	0.43	0.67
0.983695652174	0.6	0.75	0.67	0.82
0.907859078591	1.0	0.44	0.62	0.78
0.936877076412	0.67	0.57	0.62	0.78
0.958333333333	0.5	1.0	0.67	0.825
0.884444444444	0.25	0.2	0.22	0.57
0.989130434783	0.75	0.75	0.75	0.865
0.983695652174	0.8	1.0	0.89	0.94
0.946666666667	0.6	0.6	0.6	0.78
0.887043189369	0.4	0.29	0.33	0.62
1.0	1.0	0.86	0.92	0.955
0.860465116279	0.6	0.43	0.5	0.715
0.928888888889	0.4	0.4	0.4	0.665
0.810631229236	0.5	0.43	0.46	0.69
0.866071428571	0.5	0.25	0.33	0.62
0.8475	0.0	0.0	0.0	0.43
0.958333333333	1.0	0.33	0.5	0.73
0.9375	0.33	0.12	0.18	0.54
0.943089430894	0.57	0.44	0.5	0.7
0.943452380952	0.75	0.38	0.5	0.715
1.0	0.75	1.0	0.86	0.925
0.935606060606	0.44	0.67	0.53	0.725
0.91847826087	0.0	0.0	0.0	0.475
0.909090909091	0.4	0.33	0.36	0.64
0.958333333333	0.8	0.5	0.62	0.78
0.951111111111	0.67	0.4	0.5	0.73
0.885869565217	0.4	0.5	0.44	0.695
0.933333333333	1.0	0.4	0.57	0.77
0.923588039867	0.33	0.14	0.2	0.555
0.989159891599	1.0	0.33	0.5	0.715
0.89972899729	1.0	0.11	0.2	0.555
