auc	precision	recall	fscore_pos	fscore_tot
0.952380952381	0.8	0.5	0.62	0.78
0.755555555556	0.5	0.4	0.44	0.695
0.871111111111	0.33	0.2	0.25	0.59
0.853820598007	0.75	0.86	0.8	0.88
0.962121212121	1.0	0.5	0.67	0.82
0.980066445183	0.86	0.86	0.86	0.92
0.695035460993	0.67	0.67	0.67	0.825
0.921409214092	0.71	0.56	0.63	0.78
0.945652173913	0.5	0.75	0.6	0.78
0.822695035461	0.25	0.33	0.29	0.62
0.967391304348	0.6	0.75	0.67	0.82
0.958333333333	0.67	0.67	0.67	0.81
0.980066445183	0.71	0.71	0.71	0.83
0.687707641196	0.5	0.29	0.36	0.64
0.955357142857	0.83	0.62	0.71	0.83
0.95652173913	0.5	0.5	0.5	0.73
0.968888888889	0.6	0.6	0.6	0.78
0.994565217391	1.0	0.75	0.86	0.925
0.666666666667	0.67	0.67	0.67	0.825
0.882575757576	0.6	0.5	0.55	0.745
0.967391304348	0.6	0.75	0.67	0.82
0.990033222591	0.86	0.86	0.86	0.92
0.953929539295	0.83	0.56	0.67	0.805
0.782222222222	0.67	0.4	0.5	0.73
0.954545454545	0.67	0.33	0.44	0.695
0.966777408638	0.86	0.86	0.86	0.92
1.0	1.0	0.75	0.86	0.925
1.0	0.67	1.0	0.8	0.895
0.931818181818	0.83	0.83	0.83	0.905
0.969696969697	1.0	0.67	0.8	0.89
0.9875	0.88	0.7	0.78	0.865
0.904761904762	0.56	0.62	0.59	0.755
0.890151515152	1.0	0.5	0.67	0.82
0.949404761905	1.0	0.5	0.67	0.81
0.940476190476	0.86	0.75	0.8	0.88
0.924444444444	0.75	0.6	0.67	0.82
0.951219512195	0.83	0.56	0.67	0.805
0.953488372093	0.67	0.86	0.75	0.85
0.950757575758	1.0	0.33	0.5	0.73
0.916943521595	0.71	0.71	0.71	0.83
0.643939393939	0.67	0.33	0.44	0.695
1.0	1.0	1.0	1.0	1.0
0.956639566396	0.78	0.78	0.78	0.865
0.524444444444	0.25	0.2	0.22	0.57
0.924119241192	0.8	0.44	0.57	0.75
1.0	0.8	1.0	0.89	0.94
0.996677740864	0.86	0.86	0.86	0.92
0.970238095238	0.75	0.75	0.75	0.85
0.813953488372	0.8	0.57	0.67	0.81
0.931818181818	0.44	0.67	0.53	0.725
0.972826086957	0.67	1.0	0.8	0.89
0.823920265781	0.57	0.57	0.57	0.75
0.994579945799	1.0	0.78	0.88	0.93
0.979591836735	0.0	0.0	0.0	0.49
0.981029810298	0.9	1.0	0.95	0.97
0.857808857809	0.67	0.55	0.6	0.75
0.97619047619	0.88	0.88	0.88	0.93
0.978723404255	0.67	0.67	0.67	0.825
0.94	1.0	0.6	0.75	0.85
0.928888888889	1.0	0.4	0.57	0.77
0.986449864499	0.88	0.78	0.82	0.89
0.943181818182	0.67	0.67	0.67	0.81
0.950354609929	0.5	0.33	0.4	0.685
0.912878787879	0.5	0.5	0.5	0.715
0.979166666667	0.67	1.0	0.8	0.895
0.962121212121	1.0	0.33	0.5	0.73
0.972826086957	0.67	0.5	0.57	0.77
0.91369047619	0.67	0.5	0.57	0.75
0.91369047619	0.75	0.75	0.75	0.85
0.866071428571	0.43	0.38	0.4	0.645
0.9775	0.78	0.7	0.74	0.84
0.931818181818	0.67	0.67	0.67	0.81
0.92	0.57	0.8	0.67	0.81
0.946843853821	0.6	0.86	0.71	0.825
0.910714285714	0.67	0.75	0.71	0.825
0.935606060606	1.0	0.5	0.67	0.82
0.931818181818	0.8	0.67	0.73	0.85
0.977272727273	0.75	0.5	0.6	0.78
0.95652173913	0.5	1.0	0.67	0.81
0.973333333333	0.8	0.8	0.8	0.89
0.933471933472	1.0	0.54	0.7	0.81
0.962719298246	1.0	0.58	0.74	0.84
0.96	1.0	0.4	0.57	0.77
0.91847826087	0.5	0.75	0.6	0.78
0.912878787879	0.6	0.5	0.55	0.745
0.920745920746	0.83	0.91	0.87	0.915
0.980066445183	0.75	0.86	0.8	0.88
0.950757575758	0.67	0.67	0.67	0.81
0.711956521739	0.0	0.0	0.0	0.48
0.982222222222	0.62	1.0	0.77	0.87
0.813953488372	0.5	0.43	0.46	0.69
0.961956521739	0.5	0.5	0.5	0.73
0.932400932401	0.78	0.64	0.7	0.81
0.911111111111	0.38	0.6	0.46	0.69
0.867424242424	0.67	0.33	0.44	0.695
0.867109634551	1.0	0.57	0.73	0.85
0.983695652174	0.8	1.0	0.89	0.94
0.983739837398	1.0	0.89	0.94	0.965
0.727574750831	1.0	0.43	0.6	0.78
0.911111111111	1.0	0.4	0.57	0.77
0.931818181818	0.67	0.67	0.67	0.81
0.991111111111	1.0	0.6	0.75	0.865
0.97342192691	0.75	0.43	0.55	0.745
0.780303030303	0.33	0.5	0.4	0.645
0.948509485095	0.88	0.78	0.82	0.89
0.902173913043	0.5	0.25	0.33	0.645
nan	0.0	0.0	0.0	0.48
0.991111111111	0.83	1.0	0.91	0.95
0.907608695652	0.33	0.5	0.4	0.665
0.927083333333	0.0	0.0	0.0	0.48
0.976744186047	0.86	0.86	0.86	0.92
1.0	1.0	0.86	0.92	0.955
0.826558265583	0.62	0.56	0.59	0.755
1.0	0.62	1.0	0.77	0.87
0.919642857143	0.8	0.5	0.62	0.78
0.923076923077	0.88	0.64	0.74	0.84
0.902222222222	0.33	0.4	0.36	0.64
0.945652173913	0.5	0.75	0.6	0.78
0.92	0.71	0.5	0.59	0.755
0.823920265781	0.5	0.29	0.36	0.64
0.85119047619	0.78	0.88	0.82	0.89
0.946428571429	1.0	0.25	0.4	0.665
0.946428571429	0.62	0.62	0.62	0.775
0.936170212766	0.5	0.67	0.57	0.77
0.992424242424	0.8	0.67	0.73	0.85
0.697777777778	0.5	0.4	0.44	0.695
0.960132890365	0.8	0.57	0.67	0.81
0.884444444444	0.29	0.4	0.33	0.62
0.977272727273	0.67	0.67	0.67	0.81
0.950757575758	0.71	0.83	0.77	0.87
0.90365448505	0.5	0.43	0.46	0.69
0.958333333333	1.0	0.62	0.77	0.87
0.995555555556	0.83	1.0	0.91	0.95
0.967479674797	0.83	0.56	0.67	0.805
0.843853820598	0.67	0.57	0.62	0.78
0.821138211382	0.67	0.44	0.53	0.725
0.920265780731	0.67	0.57	0.62	0.78
1.0	1.0	0.88	0.93	0.96
0.931818181818	0.5	0.67	0.57	0.75
0.967391304348	0.67	0.5	0.57	0.77
0.828947368421	0.57	0.33	0.42	0.64
0.75	0.6	0.75	0.67	0.82
0.958333333333	1.0	0.62	0.77	0.87
0.968888888889	0.75	0.6	0.67	0.82
0.809782608696	0.5	0.25	0.33	0.645
0.885869565217	0.25	0.25	0.25	0.59
0.902097902098	0.62	0.45	0.53	0.71
0.963455149502	0.67	0.57	0.62	0.78
0.967261904762	0.78	0.88	0.82	0.89
1.0	1.0	0.67	0.8	0.895
0.950757575758	0.62	0.83	0.71	0.83
0.981029810298	0.78	0.78	0.78	0.865
0.92	0.83	0.5	0.62	0.775
0.971631205674	0.67	0.67	0.67	0.825
0.860465116279	0.62	0.71	0.67	0.805
0.943181818182	0.56	0.83	0.67	0.805
0.973484848485	0.83	0.83	0.83	0.905
0.951219512195	0.75	0.67	0.71	0.825
0.924444444444	1.0	0.6	0.75	0.865
0.958333333333	0.75	0.38	0.5	0.715
0.94696969697	0.8	0.67	0.73	0.85
0.921409214092	0.75	0.67	0.71	0.825
0.977272727273	0.86	1.0	0.92	0.955
0.996212121212	0.86	1.0	0.92	0.955
0.877192982456	0.75	0.5	0.6	0.75
0.991111111111	1.0	0.8	0.89	0.94
0.840108401084	0.4	0.22	0.29	0.585
0.858156028369	0.67	0.67	0.67	0.825
0.863095238095	0.86	0.75	0.8	0.88
0.962121212121	0.83	0.83	0.83	0.905
0.688888888889	0.5	0.6	0.55	0.745
0.952380952381	0.88	0.88	0.88	0.93
0.943181818182	0.57	0.67	0.62	0.78
0.893687707641	0.6	0.43	0.5	0.715
0.924119241192	0.71	0.56	0.63	0.78
0.957446808511	0.5	0.67	0.57	0.77
0.881118881119	0.8	0.36	0.5	0.7
0.90365448505	1.0	0.71	0.83	0.905
0.85049833887	0.5	0.57	0.53	0.725
0.908523908524	0.69	0.85	0.76	0.83
0.977272727273	0.83	0.83	0.83	0.905
1.0	1.0	0.57	0.73	0.85
0.93006993007	0.71	0.45	0.56	0.73
0.986666666667	0.8	0.8	0.8	0.89
0.905149051491	0.62	0.56	0.59	0.755
0.760869565217	1.0	0.5	0.67	0.825
0.951111111111	0.6	0.6	0.6	0.78
0.997807017544	1.0	0.67	0.8	0.875
0.91369047619	0.83	0.62	0.71	0.83
0.975	0.8	0.8	0.8	0.875
0.97619047619	0.78	0.88	0.82	0.89
0.823920265781	0.33	0.29	0.31	0.605
0.954545454545	0.71	0.83	0.77	0.87
0.909090909091	0.5	0.5	0.5	0.715
0.967391304348	0.5	0.5	0.5	0.73
0.900332225914	0.8	0.57	0.67	0.81
0.96	0.89	0.8	0.84	0.9
0.986013986014	1.0	0.64	0.78	0.865
0.943521594684	1.0	0.43	0.6	0.78
0.97619047619	1.0	0.5	0.67	0.81
0.970238095238	0.83	0.62	0.71	0.83
0.925595238095	0.62	0.62	0.62	0.775
0.91847826087	0.67	0.5	0.57	0.77
1.0	0.5	1.0	0.67	0.83
0.922619047619	0.67	0.5	0.57	0.75
0.954545454545	0.83	0.83	0.83	0.905
0.893939393939	0.6	0.5	0.55	0.745
0.950757575758	0.67	0.67	0.67	0.81
0.992424242424	1.0	0.67	0.8	0.89
0.964285714286	1.0	0.43	0.6	0.75
0.955555555556	0.57	0.8	0.67	0.81
0.942222222222	0.4	0.4	0.4	0.665
0.955555555556	0.6	0.6	0.6	0.78
0.925595238095	0.56	0.62	0.59	0.755
0.969696969697	1.0	0.83	0.91	0.95
0.839285714286	0.8	0.5	0.62	0.78
0.911111111111	0.6	0.6	0.6	0.78
0.946666666667	0.6	0.6	0.6	0.78
0.96130952381	1.0	0.62	0.77	0.87
0.96	0.6	0.6	0.6	0.78
0.958333333333	1.0	0.67	0.8	0.89
0.950757575758	0.67	0.67	0.67	0.81
0.973214285714	0.86	0.75	0.8	0.88
0.967391304348	0.67	0.5	0.57	0.77
0.916666666667	0.67	0.33	0.44	0.695
0.988636363636	0.8	0.67	0.73	0.85
0.920454545455	0.67	0.67	0.67	0.81
0.943262411348	0.5	0.33	0.4	0.685
0.859848484848	0.4	0.33	0.36	0.64
0.814393939394	1.0	0.5	0.67	0.82
0.958333333333	0.67	0.67	0.67	0.81
0.953488372093	0.75	0.43	0.55	0.745
0.797342192691	0.5	0.57	0.53	0.725
0.934523809524	0.67	0.5	0.57	0.75
0.879432624113	0.5	0.33	0.4	0.685
0.909090909091	0.6	0.5	0.55	0.745
0.89	0.55	0.6	0.57	0.73
0.889880952381	0.6	0.38	0.46	0.69
0.995555555556	1.0	0.6	0.75	0.865
0.831111111111	1.0	0.8	0.89	0.94
0.988095238095	0.89	1.0	0.94	0.965
0.973214285714	1.0	0.62	0.77	0.87
0.78	0.75	0.3	0.43	0.67
0.9225	0.75	0.6	0.67	0.8
0.886524822695	0.5	0.33	0.4	0.685
0.955555555556	0.67	0.8	0.73	0.85
0.982142857143	0.86	0.75	0.8	0.88
0.915989159892	0.75	0.67	0.71	0.825
0.907859078591	0.83	0.56	0.67	0.805
0.856060606061	0.8	0.67	0.73	0.85
0.939393939394	1.0	0.83	0.91	0.95
0.946666666667	0.6	0.6	0.6	0.78
0.939393939394	0.71	0.83	0.77	0.87
1.0	1.0	0.33	0.5	0.74
0.751111111111	0.5	0.2	0.29	0.62
0.907738095238	0.62	0.62	0.62	0.775
0.990033222591	1.0	0.71	0.83	0.905
0.906666666667	0.6	0.6	0.6	0.78
0.823848238482	0.5	0.78	0.61	0.745
0.923588039867	0.67	0.57	0.62	0.78
0.840108401084	0.86	0.67	0.75	0.85
0.995	1.0	0.8	0.89	0.935
0.79674796748	0.8	0.44	0.57	0.75
0.964444444444	0.5	0.4	0.44	0.695
0.915555555556	0.43	0.6	0.5	0.715
0.967391304348	0.5	0.5	0.5	0.73
0.9225	0.8	0.8	0.8	0.875
0.985815602837	0.6	1.0	0.75	0.865
0.975609756098	1.0	0.44	0.62	0.78
0.82196969697	0.67	0.33	0.44	0.695
0.94696969697	0.57	0.67	0.62	0.78
0.93023255814	0.6	0.43	0.5	0.715
0.886363636364	0.75	0.5	0.6	0.78
0.978723404255	1.0	0.67	0.8	0.895
0.959349593496	1.0	0.56	0.71	0.83
1.0	0.83	1.0	0.91	0.95
0.949561403509	1.0	0.67	0.8	0.875
0.940199335548	0.6	0.43	0.5	0.715
0.886904761905	0.57	0.5	0.53	0.725
0.979020979021	0.78	0.64	0.7	0.81
0.93023255814	0.75	0.86	0.8	0.88
0.945652173913	0.5	0.5	0.5	0.73
0.979166666667	0.67	1.0	0.8	0.895
0.993355481728	1.0	0.86	0.92	0.955
0.950354609929	0.43	1.0	0.6	0.78
0.935606060606	0.62	0.83	0.71	0.83
0.989583333333	0.67	1.0	0.8	0.895
1.0	1.0	1.0	1.0	1.0
0.988636363636	0.71	0.83	0.77	0.87
0.886904761905	1.0	0.38	0.55	0.745
0.983695652174	1.0	0.75	0.86	0.925
0.946666666667	0.75	0.6	0.67	0.82
0.946428571429	0.86	0.75	0.8	0.88
0.972899728997	0.83	0.56	0.67	0.805
0.912878787879	0.6	0.5	0.55	0.745
1.0	0.88	1.0	0.93	0.96
0.940476190476	0.67	0.5	0.57	0.75
0.962059620596	0.83	0.56	0.67	0.805
0.924444444444	0.5	0.4	0.44	0.695
0.9125	0.73	0.8	0.76	0.85
0.886363636364	0.5	0.5	0.5	0.715
0.88	0.4	0.4	0.4	0.665
0.968888888889	0.67	0.8	0.73	0.85
0.948509485095	0.86	0.67	0.75	0.85
0.963455149502	0.8	0.57	0.67	0.81
0.706666666667	1.0	0.4	0.57	0.77
0.913043478261	0.5	0.75	0.6	0.78
0.901515151515	0.83	0.83	0.83	0.905
0.988636363636	0.71	0.83	0.77	0.87
0.92803030303	0.6	0.5	0.55	0.745
0.932249322493	0.8	0.44	0.57	0.75
0.758928571429	0.57	0.5	0.53	0.725
0.666666666667	0.33	0.67	0.44	0.695
0.973333333333	0.5	0.4	0.44	0.695
0.926910299003	0.67	0.57	0.62	0.78
0.949404761905	0.78	0.88	0.82	0.89
0.951086956522	0.67	0.5	0.57	0.77
0.972826086957	0.6	0.75	0.67	0.82
0.978260869565	0.67	1.0	0.8	0.89
0.820598006645	1.0	0.29	0.44	0.695
0.956639566396	0.67	0.44	0.53	0.725
0.983739837398	0.89	0.89	0.89	0.935
0.995555555556	0.83	1.0	0.91	0.95
0.926910299003	0.86	0.86	0.86	0.92
0.955555555556	0.67	0.8	0.73	0.85
0.766304347826	0.75	0.75	0.75	0.865
0.954545454545	0.62	0.83	0.71	0.83
0.752976190476	0.75	0.38	0.5	0.715
0.933333333333	0.5	0.6	0.55	0.745
0.973333333333	0.67	0.8	0.73	0.85
0.8425	0.88	0.7	0.78	0.865
0.901785714286	0.71	0.62	0.67	0.805
0.96130952381	0.88	0.88	0.88	0.93
0.950757575758	0.8	0.67	0.73	0.85
0.978260869565	0.75	0.75	0.75	0.865
0.810631229236	0.57	0.57	0.57	0.75
0.951086956522	0.33	0.25	0.29	0.62
0.991111111111	0.83	1.0	0.91	0.95
0.950757575758	0.75	0.5	0.6	0.78
0.863787375415	0.67	0.29	0.4	0.665
0.970189701897	1.0	0.89	0.94	0.965
0.93023255814	0.8	0.57	0.67	0.81
0.915555555556	0.75	0.6	0.67	0.82
0.951219512195	0.86	0.67	0.75	0.85
0.960372960373	0.71	0.45	0.56	0.73
0.988636363636	1.0	0.33	0.5	0.73
0.850948509485	1.0	0.44	0.62	0.78
0.866666666667	0.33	0.6	0.43	0.67
0.953929539295	0.73	0.89	0.8	0.875
1.0	0.83	1.0	0.91	0.95
0.955555555556	1.0	0.8	0.89	0.94
0.53125	0.33	0.5	0.4	0.685
0.920745920746	0.86	0.55	0.67	0.8
0.897727272727	0.5	0.5	0.5	0.715
0.848484848485	1.0	0.83	0.91	0.95
0.968888888889	0.75	0.6	0.67	0.82
0.982142857143	1.0	0.62	0.77	0.87
0.784090909091	0.67	0.33	0.44	0.695
0.893617021277	0.67	0.67	0.67	0.825
0.858695652174	1.0	0.5	0.67	0.825
0.977777777778	0.75	0.6	0.67	0.82
0.858695652174	0.25	0.25	0.25	0.59
0.984848484848	0.8	0.67	0.73	0.85
0.899122807018	0.73	0.67	0.7	0.805
0.949561403509	0.9	0.75	0.82	0.885
1.0	1.0	1.0	1.0	1.0
0.979591836735	0.33	1.0	0.5	0.74
0.950354609929	0.67	0.67	0.67	0.825
0.970238095238	1.0	0.75	0.86	0.92
0.771739130435	1.0	0.25	0.4	0.685
0.974358974359	1.0	0.45	0.62	0.775
0.787878787879	0.57	0.67	0.62	0.78
0.964539007092	0.67	0.67	0.67	0.825
0.96	1.0	0.4	0.57	0.77
0.89701897019	0.83	0.56	0.67	0.805
0.991071428571	1.0	0.5	0.67	0.81
0.901785714286	0.57	0.5	0.53	0.725
0.943521594684	0.67	0.57	0.62	0.78
0.9825	1.0	0.7	0.82	0.89
0.959349593496	0.88	0.78	0.82	0.89
0.989583333333	0.67	1.0	0.8	0.895
0.9325	0.78	0.7	0.74	0.84
0.940379403794	0.57	0.44	0.5	0.7
0.971631205674	0.4	0.67	0.5	0.73
0.992424242424	0.83	0.83	0.83	0.905
0.977777777778	1.0	0.8	0.89	0.94
0.951111111111	1.0	0.6	0.75	0.865
0.940379403794	0.83	0.56	0.67	0.805
