auc	precision	recall	fscore_pos	fscore_tot
0.989583333333	1.0	0.5	0.67	0.83
0.940476190476	0.75	0.38	0.5	0.715
0.979166666667	0.67	1.0	0.8	0.895
0.958333333333	0.33	0.5	0.4	0.685
0.671111111111	0.5	0.2	0.29	0.62
0.995555555556	0.8	0.8	0.8	0.89
0.936877076412	0.83	0.71	0.77	0.87
0.85119047619	0.83	0.62	0.71	0.83
0.976744186047	1.0	0.57	0.73	0.85
0.931818181818	0.6	0.5	0.55	0.745
0.924444444444	1.0	0.2	0.33	0.645
0.965909090909	0.83	0.83	0.83	0.905
0.940199335548	0.8	0.57	0.67	0.81
0.810631229236	0.5	0.29	0.36	0.64
0.940476190476	0.67	0.25	0.36	0.64
0.94696969697	0.75	0.5	0.6	0.78
0.97342192691	0.75	0.43	0.55	0.745
0.977272727273	1.0	0.5	0.67	0.82
0.95652173913	0.57	1.0	0.73	0.85
0.840531561462	0.6	0.43	0.5	0.715
0.946428571429	0.67	0.75	0.71	0.825
1.0	0.0	0.0	0.0	0.49
0.902222222222	0.4	0.4	0.4	0.665
0.966777408638	0.86	0.86	0.86	0.92
0.871212121212	0.43	0.5	0.46	0.69
0.968888888889	0.67	0.4	0.5	0.73
0.888888888889	0.75	0.33	0.46	0.69
0.888888888889	0.4	0.4	0.4	0.665
0.8125	0.67	0.5	0.57	0.75
0.885869565217	0.33	0.5	0.4	0.665
0.955555555556	0.67	0.4	0.5	0.73
0.984848484848	0.75	0.5	0.6	0.78
0.942222222222	0.5	0.4	0.44	0.695
0.962121212121	0.6	0.5	0.55	0.745
0.970099667774	0.75	0.86	0.8	0.88
0.932400932401	1.0	0.36	0.53	0.725
0.662878787879	0.5	0.33	0.4	0.665
0.867109634551	1.0	0.29	0.44	0.695
0.782608695652	0.75	0.75	0.75	0.865
0.918699186992	0.75	0.33	0.46	0.69
0.913621262458	0.67	0.29	0.4	0.665
0.906976744186	0.67	0.29	0.4	0.665
0.975609756098	1.0	0.56	0.71	0.83
0.97342192691	0.71	0.71	0.71	0.83
0.961956521739	1.0	0.5	0.67	0.825
0.983388704319	0.83	0.71	0.77	0.87
0.977777777778	0.0	0.0	0.0	0.47
0.965909090909	0.75	0.5	0.6	0.78
0.910714285714	1.0	0.62	0.77	0.87
0.971631205674	0.5	0.67	0.57	0.77
0.915555555556	0.5	0.4	0.44	0.695
0.89880952381	0.86	0.43	0.57	0.73
0.913621262458	0.5	0.43	0.46	0.69
0.869463869464	1.0	0.45	0.62	0.775
0.851063829787	0.33	0.33	0.33	0.645
0.983388704319	1.0	0.71	0.83	0.905
0.937777777778	0.75	0.6	0.67	0.82
0.862222222222	0.0	0.0	0.0	0.46
1.0	1.0	1.0	1.0	1.0
0.950166112957	0.75	0.43	0.55	0.745
0.966777408638	0.75	0.86	0.8	0.88
0.988636363636	0.86	1.0	0.92	0.955
0.840531561462	0.75	0.43	0.55	0.745
0.966777408638	1.0	0.57	0.73	0.85
0.943089430894	1.0	0.56	0.71	0.83
0.939393939394	0.75	0.5	0.6	0.78
0.962059620596	0.62	0.56	0.59	0.755
0.902173913043	0.75	0.75	0.75	0.865
0.979166666667	1.0	0.62	0.77	0.87
1.0	1.0	1.0	1.0	1.0
0.985815602837	1.0	0.67	0.8	0.895
0.943866943867	0.86	0.46	0.6	0.75
0.934959349593	0.75	0.67	0.71	0.825
0.913621262458	0.71	0.71	0.71	0.83
0.766937669377	0.5	0.22	0.31	0.605
0.97619047619	1.0	0.25	0.4	0.665
0.920454545455	0.6	0.5	0.55	0.745
0.991071428571	1.0	0.5	0.67	0.81
0.860465116279	0.67	0.57	0.62	0.78
0.977777777778	1.0	0.6	0.75	0.865
1.0	0.67	1.0	0.8	0.895
0.978723404255	0.5	0.33	0.4	0.685
0.934782608696	0.67	0.5	0.57	0.77
0.992424242424	1.0	0.83	0.91	0.95
0.90365448505	0.57	0.57	0.57	0.75
0.978260869565	0.67	0.5	0.57	0.77
0.965909090909	0.5	0.33	0.4	0.665
0.973333333333	0.67	0.8	0.73	0.85
0.8	0.75	0.6	0.67	0.82
0.950354609929	0.67	0.67	0.67	0.825
0.92	0.6	0.6	0.6	0.78
0.926910299003	0.5	0.43	0.46	0.69
0.961956521739	0.33	0.25	0.29	0.62
0.813333333333	1.0	0.4	0.57	0.77
0.856060606061	0.4	0.33	0.36	0.64
0.910569105691	0.71	0.56	0.63	0.78
0.916666666667	1.0	0.5	0.67	0.82
0.986449864499	0.86	0.67	0.75	0.85
0.795454545455	1.0	0.5	0.67	0.82
0.9375	0.33	0.5	0.4	0.685
0.95337995338	0.86	0.55	0.67	0.8
0.991071428571	1.0	0.62	0.77	0.87
0.928888888889	1.0	0.4	0.57	0.77
0.829545454545	0.5	0.17	0.25	0.59
0.858156028369	0.5	0.33	0.4	0.685
0.94696969697	1.0	0.5	0.67	0.82
0.989130434783	1.0	0.5	0.67	0.825
0.937777777778	1.0	0.4	0.57	0.77
0.986666666667	0.67	0.4	0.5	0.73
1.0	1.0	1.0	1.0	1.0
0.967391304348	1.0	0.25	0.4	0.685
0.973214285714	0.83	0.62	0.71	0.83
0.797342192691	0.67	0.29	0.4	0.665
0.925595238095	0.8	0.5	0.62	0.78
0.882575757576	1.0	0.17	0.29	0.62
0.976744186047	0.8	0.57	0.67	0.81
0.921985815603	1.0	0.67	0.8	0.895
0.95652173913	1.0	0.5	0.67	0.825
0.82196969697	0.6	0.5	0.55	0.745
0.983388704319	1.0	0.57	0.73	0.85
0.979166666667	0.33	0.5	0.4	0.685
0.979166666667	0.86	0.75	0.8	0.88
0.945652173913	0.75	0.75	0.75	0.865
0.847176079734	1.0	0.29	0.44	0.695
0.907608695652	0.67	0.5	0.57	0.77
0.888888888889	1.0	0.2	0.33	0.645
0.946666666667	0.5	0.4	0.44	0.695
0.857777777778	0.5	0.2	0.29	0.62
0.834688346883	0.67	0.44	0.53	0.725
0.831111111111	1.0	0.2	0.33	0.645
0.871212121212	0.75	0.5	0.6	0.78
0.933333333333	0.6	0.6	0.6	0.78
0.666666666667	0.5	0.2	0.29	0.62
1.0	1.0	0.5	0.67	0.83
0.760416666667	0.0	0.0	0.0	0.485
0.878048780488	1.0	0.22	0.36	0.64
0.799242424242	0.75	0.5	0.6	0.78
0.916943521595	0.5	0.14	0.22	0.57
0.867208672087	0.4	0.22	0.29	0.585
0.866666666667	0.33	0.2	0.25	0.59
0.857142857143	0.75	0.38	0.5	0.715
0.966777408638	0.67	0.57	0.62	0.78
0.942222222222	0.67	0.4	0.5	0.73
0.985446985447	0.9	0.69	0.78	0.86
0.962059620596	0.83	0.56	0.67	0.805
0.829268292683	0.67	0.44	0.53	0.725
0.784090909091	1.0	0.5	0.67	0.82
0.973333333333	0.6	0.6	0.6	0.78
0.936877076412	0.5	0.29	0.36	0.64
0.946428571429	0.67	0.5	0.57	0.75
0.97342192691	0.71	0.71	0.71	0.83
0.914893617021	1.0	0.33	0.5	0.74
0.955555555556	0.75	0.6	0.67	0.82
0.755434782609	1.0	0.25	0.4	0.685
0.969696969697	0.6	0.5	0.55	0.745
0.85119047619	1.0	0.5	0.67	0.81
0.937669376694	0.75	0.67	0.71	0.825
0.926829268293	1.0	0.44	0.62	0.78
0.946666666667	0.6	0.6	0.6	0.78
0.929347826087	0.5	0.5	0.5	0.73
1.0	1.0	0.71	0.83	0.905
1.0	1.0	0.5	0.67	0.83
0.991869918699	1.0	0.44	0.62	0.78
0.964285714286	0.86	0.75	0.8	0.88
0.901785714286	0.75	0.38	0.5	0.715
0.981060606061	1.0	0.33	0.5	0.73
0.985815602837	0.75	1.0	0.86	0.925
0.988636363636	0.75	0.5	0.6	0.78
0.840108401084	0.75	0.67	0.71	0.825
0.975609756098	1.0	0.44	0.62	0.78
0.941724941725	0.8	0.73	0.76	0.85
0.990033222591	0.8	0.57	0.67	0.81
0.945652173913	1.0	0.25	0.4	0.685
0.853260869565	0.17	0.25	0.2	0.555
0.827380952381	0.67	0.25	0.36	0.64
0.920745920746	0.58	0.64	0.61	0.745
0.94696969697	0.6	0.5	0.55	0.745
0.926910299003	0.0	0.0	0.0	0.455
0.983695652174	1.0	0.75	0.86	0.925
0.955357142857	0.71	0.62	0.67	0.805
0.950757575758	0.4	0.33	0.36	0.64
0.986449864499	0.89	0.89	0.89	0.935
0.821428571429	0.75	0.38	0.5	0.715
0.983388704319	0.8	0.57	0.67	0.81
0.944055944056	0.83	0.45	0.59	0.755
0.973333333333	0.67	0.8	0.73	0.85
0.737127371274	1.0	0.11	0.2	0.555
0.701086956522	0.33	0.25	0.29	0.62
0.915555555556	0.67	0.4	0.5	0.73
0.880434782609	0.0	0.0	0.0	0.47
0.9775	1.0	0.6	0.75	0.85
0.840909090909	0.8	0.67	0.73	0.85
0.938775510204	0.0	0.0	0.0	0.48
0.936877076412	0.6	0.43	0.5	0.715
0.857142857143	0.75	0.43	0.55	0.745
0.952380952381	1.0	0.62	0.77	0.87
0.981060606061	1.0	0.5	0.67	0.82
0.886524822695	1.0	0.67	0.8	0.895
0.910299003322	0.67	0.29	0.4	0.665
0.958333333333	0.67	0.5	0.57	0.75
0.985119047619	0.88	0.88	0.88	0.93
0.907859078591	0.71	0.56	0.63	0.78
0.878048780488	0.5	0.11	0.18	0.54
0.923913043478	0.0	0.0	0.0	0.475
0.977777777778	0.57	0.8	0.67	0.81
0.764444444444	0.5	0.4	0.44	0.695
0.949404761905	0.71	0.62	0.67	0.805
0.910569105691	0.5	0.22	0.31	0.605
0.92803030303	0.43	0.5	0.46	0.69
0.978319783198	1.0	0.56	0.71	0.83
0.899766899767	0.8	0.36	0.5	0.7
0.970238095238	1.0	0.38	0.55	0.745
0.945	0.78	0.7	0.74	0.84
0.822222222222	1.0	0.8	0.89	0.94
0.78125	0.0	0.0	0.0	0.485
0.786666666667	0.67	0.4	0.5	0.73
0.951086956522	0.4	0.5	0.44	0.695
0.994565217391	0.75	0.75	0.75	0.865
0.932249322493	0.5	0.33	0.4	0.645
0.970099667774	1.0	0.71	0.83	0.905
0.916666666667	0.6	0.5	0.55	0.745
0.929078014184	0.0	0.0	0.0	0.485
0.949404761905	0.5	0.25	0.33	0.62
0.973484848485	0.71	0.83	0.77	0.87
0.818181818182	1.0	0.33	0.5	0.73
0.969696969697	0.67	0.67	0.67	0.81
0.943521594684	0.8	0.57	0.67	0.81
0.933554817276	0.8	0.57	0.67	0.81
0.956639566396	1.0	0.56	0.71	0.83
0.720930232558	0.67	0.29	0.4	0.665
0.84375	0.0	0.0	0.0	0.485
0.983695652174	0.67	0.5	0.57	0.77
0.897727272727	1.0	0.33	0.5	0.73
0.9775	0.89	0.8	0.84	0.9
0.967391304348	0.5	0.5	0.5	0.73
0.80303030303	0.5	0.17	0.25	0.59
0.858156028369	0.25	0.33	0.29	0.62
0.8073089701	0.33	0.14	0.2	0.555
0.940217391304	0.67	0.5	0.57	0.77
0.757475083056	1.0	0.43	0.6	0.78
0.97342192691	0.75	0.43	0.55	0.745
1.0	1.0	0.25	0.4	0.685
0.818181818182	0.0	0.0	0.0	0.47
0.891304347826	1.0	0.5	0.67	0.825
0.982142857143	0.83	0.62	0.71	0.83
0.969696969697	0.8	0.67	0.73	0.85
0.95	0.78	0.7	0.74	0.84
0.920997920998	0.89	0.62	0.73	0.825
0.978319783198	1.0	0.44	0.62	0.78
0.945799457995	0.83	0.56	0.67	0.805
0.971631205674	0.5	0.33	0.4	0.685
0.862222222222	0.0	0.0	0.0	0.47
0.872628726287	0.83	0.56	0.67	0.805
0.916943521595	0.8	0.57	0.67	0.81
0.888888888889	0.25	0.2	0.22	0.57
0.973484848485	0.83	0.83	0.83	0.905
0.85049833887	0.8	0.57	0.67	0.81
0.950757575758	0.8	0.67	0.73	0.85
0.989130434783	0.75	0.75	0.75	0.865
0.9375	0.67	0.5	0.57	0.75
0.978723404255	0.5	0.67	0.57	0.77
0.803571428571	0.5	0.25	0.33	0.62
0.925595238095	1.0	0.62	0.77	0.87
0.929078014184	0.5	0.67	0.57	0.77
0.991071428571	1.0	0.5	0.67	0.81
0.964285714286	1.0	0.62	0.77	0.87
0.833333333333	0.33	0.17	0.22	0.57
0.96	0.5	0.2	0.29	0.62
1.0	1.0	0.25	0.4	0.685
0.951111111111	1.0	0.4	0.57	0.77
0.940217391304	0.25	0.25	0.25	0.59
1.0	0.75	1.0	0.86	0.925
0.946843853821	1.0	0.43	0.6	0.78
0.910299003322	0.67	0.29	0.4	0.665
0.875	0.5	0.5	0.5	0.74
0.949404761905	0.83	0.62	0.71	0.83
0.907608695652	0.5	0.5	0.5	0.73
0.943181818182	1.0	0.67	0.8	0.89
0.973484848485	1.0	0.5	0.67	0.82
0.956639566396	0.71	0.56	0.63	0.78
0.986449864499	0.83	0.56	0.67	0.805
0.899766899767	1.0	0.18	0.31	0.605
0.905303030303	0.5	0.5	0.5	0.715
0.964444444444	0.67	0.4	0.5	0.73
0.764444444444	0.25	0.2	0.22	0.57
0.913043478261	0.5	0.25	0.33	0.645
0.891598915989	0.5	0.11	0.18	0.54
0.989583333333	0.5	0.5	0.5	0.74
0.767543859649	0.6	0.25	0.35	0.61
0.945652173913	0.67	0.5	0.57	0.77
0.915555555556	0.0	0.0	0.0	0.47
0.996677740864	0.86	0.86	0.86	0.92
0.989130434783	0.6	0.75	0.67	0.82
0.900709219858	0.33	0.67	0.44	0.695
0.982222222222	0.67	0.8	0.73	0.85
0.916666666667	0.75	0.5	0.6	0.78
0.94696969697	0.57	0.67	0.62	0.78
0.950166112957	0.8	0.57	0.67	0.81
0.988095238095	0.89	1.0	0.94	0.965
0.969696969697	0.67	0.33	0.44	0.695
0.968888888889	1.0	0.4	0.57	0.77
0.977777777778	1.0	0.4	0.57	0.77
0.951111111111	0.6	0.6	0.6	0.78
0.967391304348	0.5	0.75	0.6	0.78
0.742222222222	0.5	0.2	0.29	0.62
0.929824561404	0.86	0.5	0.63	0.77
0.955555555556	0.6	0.6	0.6	0.78
0.942222222222	0.67	0.4	0.5	0.73
0.905303030303	1.0	0.17	0.29	0.62
0.880758807588	0.71	0.56	0.63	0.78
0.953929539295	1.0	0.56	0.71	0.83
0.913621262458	0.67	0.57	0.62	0.78
0.818181818182	0.5	0.33	0.4	0.665
0.733333333333	1.0	0.2	0.33	0.645
0.799242424242	0.67	0.33	0.44	0.695
0.978723404255	0.67	0.67	0.67	0.825
0.996212121212	1.0	0.5	0.67	0.82
0.905	0.75	0.3	0.43	0.67
0.91847826087	0.5	0.75	0.6	0.78
0.983739837398	1.0	0.56	0.71	0.83
0.970099667774	0.71	0.71	0.71	0.83
0.961956521739	0.67	0.5	0.57	0.77
0.939393939394	0.75	0.5	0.6	0.78
0.916943521595	0.75	0.43	0.55	0.745
0.9375	1.0	0.5	0.67	0.83
0.933554817276	0.57	0.57	0.57	0.75
0.929078014184	0.43	1.0	0.6	0.78
0.963455149502	0.5	0.29	0.36	0.64
0.941724941725	0.8	0.36	0.5	0.7
0.986710963455	1.0	0.43	0.6	0.78
0.907859078591	0.57	0.44	0.5	0.7
0.905	0.75	0.3	0.43	0.67
0.823848238482	0.0	0.0	0.0	0.44
0.924242424242	0.5	0.33	0.4	0.665
0.986710963455	0.86	0.86	0.86	0.92
0.970099667774	0.86	0.86	0.86	0.92
0.695035460993	0.0	0.0	0.0	0.48
0.945799457995	1.0	0.11	0.2	0.555
0.954545454545	0.67	0.33	0.44	0.695
0.950757575758	0.6	0.5	0.55	0.745
0.970238095238	0.75	0.75	0.75	0.85
0.864130434783	0.0	0.0	0.0	0.47
0.927631578947	0.83	0.42	0.56	0.73
0.770764119601	0.6	0.43	0.5	0.715
0.967365967366	0.86	0.55	0.67	0.8
0.959349593496	0.8	0.44	0.57	0.75
0.88344988345	0.86	0.55	0.67	0.8
0.983739837398	0.89	0.89	0.89	0.935
0.924444444444	1.0	0.4	0.57	0.77
0.933554817276	0.8	0.57	0.67	0.81
0.86524822695	0.4	0.67	0.5	0.73
0.799242424242	0.33	0.17	0.22	0.57
0.948509485095	1.0	0.44	0.62	0.78
0.924242424242	0.67	0.33	0.44	0.695
0.994565217391	1.0	0.75	0.86	0.925
0.896739130435	0.4	0.5	0.44	0.695
0.992907801418	0.75	1.0	0.86	0.925
0.724444444444	0.25	0.2	0.22	0.57
0.848888888889	0.25	0.2	0.22	0.57
0.98	0.88	0.7	0.78	0.865
0.946666666667	0.67	0.4	0.5	0.73
0.834688346883	0.67	0.44	0.53	0.725
0.993355481728	0.75	0.86	0.8	0.88
0.93023255814	0.56	0.71	0.63	0.78
0.923588039867	0.8	0.57	0.67	0.81
0.991111111111	0.8	0.8	0.8	0.89
0.943452380952	0.8	0.5	0.62	0.78
0.636363636364	0.67	0.33	0.44	0.695
0.951111111111	0.6	0.6	0.6	0.78
0.960132890365	0.75	0.43	0.55	0.745
0.953488372093	1.0	0.71	0.83	0.905
0.950354609929	1.0	0.67	0.8	0.895
0.973333333333	0.6	0.6	0.6	0.78
0.946428571429	0.8	0.5	0.62	0.78
0.836956521739	0.33	0.25	0.29	0.62
0.795555555556	1.0	0.4	0.57	0.77
0.954545454545	0.8	0.67	0.73	0.85
0.980066445183	1.0	0.57	0.73	0.85
0.945652173913	0.5	0.25	0.33	0.645
0.872628726287	1.0	0.44	0.62	0.78
0.986710963455	0.8	0.57	0.67	0.81
0.984848484848	0.83	0.83	0.83	0.905
0.963455149502	0.6	0.43	0.5	0.715
0.985815602837	0.6	1.0	0.75	0.865
0.907608695652	0.4	0.5	0.44	0.695
0.92	0.4	0.4	0.4	0.665
